DateTimeStmp,Year,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Hour,Month,season,space_id,Time,Electricity,NaturalGas,Steam,Temperature,HDD,CDD,Total,Elec_Baseload,Total_Baseload
201311251200,2013,2,25,329,47,12,11,fall,4,2013-11-25 12:00:00,,19.0535344113,,7.775,1.7041666667,0,19.0535344113,,0.0677536929
201311251600,2013,2,25,329,47,16,11,fall,4,2013-11-25 16:00:00,,15.2947507361,,4.9,2.1833333333,0,15.2947507361,,0.0677536929
201311252000,2013,2,25,329,47,20,11,fall,4,2013-11-25 20:00:00,,2.1364370748,,3.125,2.4791666667,0,2.1364370748,,0.0677536929
201311260000,2013,3,26,330,47,0,11,fall,4,2013-11-26 00:00:00,,0,,1.875,2.6875,0,0,,0.0677536929
201311260400,2013,3,26,330,47,4,11,fall,4,2013-11-26 04:00:00,,0,,1.025,2.8291666667,0,0,,0.0677536929
201311260800,2013,3,26,330,47,8,11,fall,4,2013-11-26 08:00:00,,22.7708635266,,3.2,2.4666666667,0,22.7708635266,,0.0677536929
201311261200,2013,3,26,330,47,12,11,fall,4,2013-11-26 12:00:00,,22.3430253623,,6.6,1.9,0,22.3430253623,,0.0635874528
201311261600,2013,3,26,330,47,16,11,fall,4,2013-11-26 16:00:00,,19.8861921296,,5.75,2.0416666667,0,19.8861921296,,0.0635874528
201311262000,2013,3,26,330,47,20,11,fall,4,2013-11-26 20:00:00,,4.3360300926,,5.575,2.0708333333,0,4.3360300926,,0.0635874528
201311270000,2013,4,27,331,47,0,11,fall,4,2013-11-27 00:00:00,,0,,4.7,2.2166666667,0,0,,0.0635874528
201311270400,2013,4,27,331,47,4,11,fall,4,2013-11-27 04:00:00,,0,,3.74,2.3520833333,0,0,,0.0635874528
201311270800,2013,4,27,331,47,8,11,fall,4,2013-11-27 08:00:00,,14.4104849727,,7.575,1.7375,0,14.4104849727,,0.0635874528
201311271200,2013,4,27,331,47,12,11,fall,4,2013-11-27 12:00:00,,18.8950705829,,8.85,1.525,0,18.8950705829,,0.0698194932
201311271600,2013,4,27,331,47,16,11,fall,4,2013-11-27 16:00:00,,15.8732577973,,7.275,1.7875,0,15.8732577973,,0.0698194932
201311272000,2013,4,27,331,47,20,11,fall,4,2013-11-27 20:00:00,,2.0663255361,,5.225,2.1291666667,0,2.0663255361,,0.0698194932
201311280000,2013,5,28,332,47,0,11,fall,4,2013-11-28 00:00:00,,0,,3.2,2.4604166667,0,0,,0.0698194932
201311280400,2013,5,28,332,47,4,11,fall,4,2013-11-28 04:00:00,,0,,3.06,2.49375,0,0,,0.0698194932
201311280800,2013,5,28,332,47,8,11,fall,4,2013-11-28 08:00:00,,22.0880081301,,5.7,2.05,0,22.0880081301,,0.0698194932
201311281200,2013,5,28,332,47,12,11,fall,4,2013-11-28 12:00:00,,26.1822189422,,9,1.5,0,26.1822189422,,0.07085
201311281600,2013,5,28,332,47,16,11,fall,4,2013-11-28 16:00:00,,19.4676499118,,7.4166666667,1.7770833333,0,19.4676499118,,0.07085
201311282000,2013,5,28,332,47,20,11,fall,4,2013-11-28 20:00:00,,6.9725396825,,7.275,1.7875,0,6.9725396825,,0.07085
201311290000,2013,6,29,333,47,0,11,fall,4,2013-11-29 00:00:00,,0,,7.575,1.7375,0,0,,0.07085
201311290400,2013,6,29,333,47,4,11,fall,4,2013-11-29 04:00:00,,0,,7.46,1.7625,0,0,,0.07085
201311290800,2013,6,29,333,47,8,11,fall,4,2013-11-29 08:00:00,,23.0620890023,,7.9636363636,1.66875,0,23.0620890023,,0.07085
201311291200,2013,6,29,333,47,12,11,fall,4,2013-11-29 12:00:00,,22.4763984109,,8.0333333333,1.66875,0,22.4763984109,,0.0452782121
201311291600,2013,6,29,333,47,16,11,fall,4,2013-11-29 16:00:00,,20.1498511097,,7.6666666667,1.7555555556,0,20.1498511097,,0.0452782121
201311292000,2013,6,29,333,47,20,11,fall,4,2013-11-29 20:00:00,,8.3408281438,,7.7555555556,1.7083333333,0,8.3408281438,,0.0452782121
201311300000,2013,7,30,334,47,0,11,fall,4,2013-11-30 00:00:00,,0,,7.3888888889,1.7666666667,0,0,,0.0452782121
201311300400,2013,7,30,334,47,4,11,fall,4,2013-11-30 04:00:00,,0,,6.86,1.8541666667,0,0,,0.0452782121
201311300800,2013,7,30,334,47,8,11,fall,4,2013-11-30 08:00:00,,17.5611111111,,7.075,1.8208333333,0,17.5611111111,,0.0452782121
201311301200,2013,7,30,334,47,12,11,fall,4,2013-11-30 12:00:00,,16.0261270492,,7.46,1.75625,0,16.0261270492,,0.0625239438
201311301600,2013,7,30,334,47,16,11,fall,4,2013-11-30 16:00:00,,18.3994259344,,7.52,1.74375,0,18.3994259344,,0.0625239438
201311302000,2013,7,30,334,47,20,11,fall,4,2013-11-30 20:00:00,,6.7522247942,,7.82,1.7,0,6.7522247942,,0.0625239438
201312010000,2013,1,1,335,47,0,12,winter,4,2013-12-01 00:00:00,,0,,8.475,1.5875,0,0,,0.0625239438
201312010400,2013,1,1,335,47,4,12,winter,4,2013-12-01 04:00:00,,0,,8.625,1.5572916667,0,0,,0.0625239438
201312010800,2013,1,1,335,47,8,12,winter,4,2013-12-01 08:00:00,,19.2356340119,,8.9833333333,1.4875,0,19.2356340119,,0.0625239438
201312011200,2013,1,1,335,47,12,12,winter,4,2013-12-01 12:00:00,,19.2756349275,,9.8666666667,1.3458333333,0,19.2756349275,,0.0722939143
201312011600,2013,1,1,335,47,16,12,winter,4,2013-12-01 16:00:00,,19.1678977273,,7.225,1.7958333333,0,19.1678977273,,0.0722939143
201312012000,2013,1,1,335,47,20,12,winter,4,2013-12-01 20:00:00,,1.8923611111,,6.125,1.9791666667,0,1.8923611111,,0.0722939143
201312020000,2013,2,2,336,48,0,12,winter,4,2013-12-02 00:00:00,,0,,3.3333333333,2.4479166667,0,0,,0.0722939143
201312020400,2013,2,2,336,48,4,12,winter,4,2013-12-02 04:00:00,,0,,3.675,2.3875,0,0,,0.0722939143
201312020800,2013,2,2,336,48,8,12,winter,4,2013-12-02 08:00:00,,23.9073333333,,4.425,2.2625,0,23.9073333333,,0.0722939143
201312021200,2013,2,2,336,48,12,12,winter,4,2013-12-02 12:00:00,,21.668630597,,5.9,2.0166666667,0,21.668630597,,0.0669080287
201312021600,2013,2,2,336,48,16,12,winter,4,2013-12-02 16:00:00,,18.9769791913,,3.5333333333,2.4375,0,18.9769791913,,0.0669080287
201312022000,2013,2,2,336,48,20,12,winter,4,2013-12-02 20:00:00,,4.5560846561,,0.1,2.9833333333,0,4.5560846561,,0.0669080287
201312030000,2013,3,3,337,48,0,12,winter,4,2013-12-03 00:00:00,,0,,-1.3,3.2479166667,0,0,,0.0669080287
201312030400,2013,3,3,337,48,4,12,winter,4,2013-12-03 04:00:00,,0,,-1.625,3.2708333333,0,0,,0.0669080287
201312030800,2013,3,3,337,48,8,12,winter,4,2013-12-03 08:00:00,,20.7888577944,,0.2,2.9666666667,0,20.7888577944,,0.0669080287
201312031200,2013,3,3,337,48,12,12,winter,4,2013-12-03 12:00:00,,24.0731299106,,3.24,2.4354166667,0,24.0731299106,,0.063916295
201312031600,2013,3,3,337,48,16,12,winter,4,2013-12-03 16:00:00,,17.7373178506,,-0.075,3.0125,0,17.7373178506,,0.063916295
201312032000,2013,3,3,337,48,20,12,winter,4,2013-12-03 20:00:00,,2.5736111111,,-2.525,3.4208333333,0,2.5736111111,,0.063916295
201312040000,2013,4,4,338,48,0,12,winter,4,2013-12-04 00:00:00,,0,,-2.95,3.4916666667,0,0,,0.063916295
201312040400,2013,4,4,338,48,4,12,winter,4,2013-12-04 04:00:00,,0,,-4.1,3.6833333333,0,0,,0.063916295
201312040800,2013,4,4,338,48,8,12,winter,4,2013-12-04 08:00:00,,22.6204301075,,-1.575,3.2625,0,22.6204301075,,0.063916295
201312041200,2013,4,4,338,48,12,12,winter,4,2013-12-04 12:00:00,,20.3603893369,,2.075,2.6541666667,0,20.3603893369,,0.0685782492
201312041600,2013,4,4,338,48,16,12,winter,4,2013-12-04 16:00:00,,17.8836182796,,-0.5,3.0833333333,0,17.8836182796,,0.0685782492
201312042000,2013,4,4,338,48,20,12,winter,4,2013-12-04 20:00:00,,5.1411178315,,-2.575,3.4291666667,0,5.1411178315,,0.0685782492
201312050000,2013,5,5,339,48,0,12,winter,4,2013-12-05 00:00:00,,0,,-4.95,3.825,0,0,,0.0685782492
201312050400,2013,5,5,339,48,4,12,winter,4,2013-12-05 04:00:00,,0,,-4.025,3.6708333333,0,0,,0.0685782492
201312050800,2013,5,5,339,48,8,12,winter,4,2013-12-05 08:00:00,,21.7134920635,,-2.075,3.3458333333,0,21.7134920635,,0.0685782492
201312051200,2013,5,5,339,48,12,12,winter,4,2013-12-05 12:00:00,,27.6884871032,,-0.225,3.0375,0,27.6884871032,,0.0658723333
201312051600,2013,5,5,339,48,16,12,winter,4,2013-12-05 16:00:00,,22.7902645735,,-1.525,3.2541666667,0,22.7902645735,,0.0658723333
201312052000,2013,5,5,339,48,20,12,winter,4,2013-12-05 20:00:00,,5.6216451487,,-3.125,3.5208333333,0,5.6216451487,,0.0658723333
201312060000,2013,6,6,340,48,0,12,winter,4,2013-12-06 00:00:00,,0,,-5.65,3.9416666667,0,0,,0.0658723333
201312060400,2013,6,6,340,48,4,12,winter,4,2013-12-06 04:00:00,,0,,-6.05,4.0083333333,0,0,,0.0658723333
201312060800,2013,6,6,340,48,8,12,winter,4,2013-12-06 08:00:00,,21.3291805556,,-3.6,3.6,0,21.3291805556,,0.0658723333
201312061200,2013,6,6,340,48,12,12,winter,4,2013-12-06 12:00:00,,25.7293092723,,-0.775,3.1291666667,0,25.7293092723,,0.056988133
201312061600,2013,6,6,340,48,16,12,winter,4,2013-12-06 16:00:00,,21.0665101721,,-4,3.6666666667,0,21.0665101721,,0.056988133
201312062000,2013,6,6,340,48,20,12,winter,4,2013-12-06 20:00:00,,9.3104166667,,-5.875,3.9791666667,0,9.3104166667,,0.056988133
201312070000,2013,7,7,341,48,0,12,winter,4,2013-12-07 00:00:00,,0,,-7.5,4.25,0,0,,0.056988133
201312070400,2013,7,7,341,48,4,12,winter,4,2013-12-07 04:00:00,,0,,-8.625,4.4375,0,0,,0.056988133
201312070800,2013,7,7,341,48,8,12,winter,4,2013-12-07 08:00:00,,18.6965277778,,-6.15,4.025,0,18.6965277778,,0.056988133
201312071200,2013,7,7,341,48,12,12,winter,4,2013-12-07 12:00:00,,17.1295199805,,-2.175,3.3625,0,17.1295199805,,0.0660551913
201312071600,2013,7,7,341,48,16,12,winter,4,2013-12-07 16:00:00,,22.1558966862,,-4.5,3.75,0,22.1558966862,,0.0660551913
201312072000,2013,7,7,341,48,20,12,winter,4,2013-12-07 20:00:00,,6.2826388889,,-7.1,4.1833333333,0,6.2826388889,,0.0660551913
201312080000,2013,1,8,342,48,0,12,winter,4,2013-12-08 00:00:00,,0,,-5.25,3.875,0,0,,0.0660551913
201312080400,2013,1,8,342,48,4,12,winter,4,2013-12-08 04:00:00,,0,,-4.675,3.7791666667,0,0,,0.0660551913
201312080800,2013,1,8,342,48,8,12,winter,4,2013-12-08 08:00:00,,20.6519675926,,-3.225,3.5375,0,20.6519675926,,0.0660551913
201312081200,2013,1,8,342,48,12,12,winter,4,2013-12-08 12:00:00,,23.553587963,,-0.8,3.1333333333,0,23.553587963,,0.0664894135
201312081600,2013,1,8,342,48,16,12,winter,4,2013-12-08 16:00:00,,18.8264510779,,-3.05,3.5083333333,0,18.8264510779,,0.0664894135
201312082000,2013,1,8,342,48,20,12,winter,4,2013-12-08 20:00:00,,4.1089655887,,-3.675,3.6125,0,4.1089655887,,0.0664894135
201312090000,2013,2,9,343,49,0,12,winter,4,2013-12-09 00:00:00,,0,,-2.55,3.425,0,0,,0.0664894135
201312090400,2013,2,9,343,49,4,12,winter,4,2013-12-09 04:00:00,,0,,-1.95,3.325,0,0,,0.0664894135
201312090800,2013,2,9,343,49,8,12,winter,4,2013-12-09 08:00:00,,21.6325988248,,-2.35,3.3833333333,0,21.6325988248,,0.0664894135
201312091200,2013,2,9,343,49,12,12,winter,4,2013-12-09 12:00:00,,29.6562099359,,-1.7857142857,3.29375,0,29.6562099359,,0.0509768579
201312091600,2013,2,9,343,49,16,12,winter,4,2013-12-09 16:00:00,,23.8000801282,,-1.4571428571,3.2416666667,0,23.8000801282,,0.0509768579
201312092000,2013,2,9,343,49,20,12,winter,4,2013-12-09 20:00:00,,2.2708333333,,-1,3.175,0,2.2708333333,,0.0509768579
201312100000,2013,3,10,344,49,0,12,winter,4,2013-12-10 00:00:00,,0,,-0.72,3.1166666667,0,0,,0.0509768579
201312100400,2013,3,10,344,49,4,12,winter,4,2013-12-10 04:00:00,,0,,-0.3,3.05,0,0,,0.0509768579
201312100800,2013,3,10,344,49,8,12,winter,4,2013-12-10 08:00:00,,21.2762360838,,0.1125,2.9805555556,0,21.2762360838,,0.0509768579
201312101200,2013,3,10,344,49,12,12,winter,4,2013-12-10 12:00:00,,23.4591805828,,0.3384615385,2.9458333333,0,23.4591805828,,0.0671358783
201312101600,2013,3,10,344,49,16,12,winter,4,2013-12-10 16:00:00,,14.207358871,,0.625,2.8958333333,0,14.207358871,,0.0671358783
201312102000,2013,3,10,344,49,20,12,winter,4,2013-12-10 20:00:00,,2.5968077957,,0.625,2.8958333333,0,2.5968077957,,0.0671358783
201312110000,2013,4,11,345,49,0,12,winter,4,2013-12-11 00:00:00,,0,,0.4,2.9333333333,0,0,,0.0671358783
201312110400,2013,4,11,345,49,4,12,winter,4,2013-12-11 04:00:00,,0,,0.45,2.925,0,0,,0.0671358783
201312110800,2013,4,11,345,49,8,12,winter,4,2013-12-11 08:00:00,,25.3330893393,,1.78,2.73125,0,25.3330893393,,0.0671358783
201312111200,2013,4,11,345,49,12,12,winter,4,2013-12-11 12:00:00,,28.3698926868,,3.16,2.4583333333,0,28.3698926868,,0.0481688943
201312111600,2013,4,11,345,49,16,12,winter,4,2013-12-11 16:00:00,,16.3746980954,,1.8,2.725,0,16.3746980954,,0.0481688943
201312112000,2013,4,11,345,49,20,12,winter,4,2013-12-11 20:00:00,,3.3459309896,,1.2,2.8,0,3.3459309896,,0.0481688943
201312120000,2013,5,12,346,49,0,12,winter,4,2013-12-12 00:00:00,,0,,-0.275,3.0458333333,0,0,,0.0481688943
201312120400,2013,5,12,346,49,4,12,winter,4,2013-12-12 04:00:00,,0,,0.225,2.9625,0,0,,0.0481688943
201312120800,2013,5,12,346,49,8,12,winter,4,2013-12-12 08:00:00,,21.0944706499,,2.2,2.6833333333,0,21.0944706499,,0.0481688943
201312121200,2013,5,12,346,49,12,12,winter,4,2013-12-12 12:00:00,,25.295834361,,4.4714285714,2.2638888889,0,25.295834361,,0.0600680778
201312121600,2013,5,12,346,49,16,12,winter,4,2013-12-12 16:00:00,,21.1189497968,,4.4333333333,2.25625,0,21.1189497968,,0.0600680778
201312122000,2013,5,12,346,49,20,12,winter,4,2013-12-12 20:00:00,,6.8226896368,,4.45,2.2583333333,0,6.8226896368,,0.0600680778
201312130000,2013,6,13,347,49,0,12,winter,4,2013-12-13 00:00:00,,0,,3.7666666667,2.3729166667,0,0,,0.0600680778
201312130400,2013,6,13,347,49,4,12,winter,4,2013-12-13 04:00:00,,0,,3.96,2.3375,0,0,,0.0600680778
201312130800,2013,6,13,347,49,8,12,winter,4,2013-12-13 08:00:00,,19.9379166667,,4.75,2.2,0,19.9379166667,,0.0600680778
201312131200,2013,6,13,347,49,12,12,winter,4,2013-12-13 12:00:00,,22.2238888889,,5.7,2.0451388889,0,22.2238888889,,0.0499949095
201312131600,2013,6,13,347,49,16,12,winter,4,2013-12-13 16:00:00,,19.2263888889,,5.8333333333,2.03125,0,19.2263888889,,0.0499949095
201312132000,2013,6,13,347,49,20,12,winter,4,2013-12-13 20:00:00,,6.2826388889,,6.15,1.975,0,6.2826388889,,0.0499949095
201312140000,2013,7,14,348,49,0,12,winter,4,2013-12-14 00:00:00,,0,,6.08,1.9875,0,0,,0.0499949095
201312140400,2013,7,14,348,49,4,12,winter,4,2013-12-14 04:00:00,,0,,6.3428571429,1.9472222222,0,0,,0.0499949095
201312140800,2013,7,14,348,49,8,12,winter,4,2013-12-14 08:00:00,,18.5956018518,,7,1.8083333333,0,18.5956018518,,0.0499949095
201312141200,2013,7,14,348,49,12,12,winter,4,2013-12-14 12:00:00,,22.430787037,,7.44,1.7604166667,0,22.430787037,,0.0556691965
201312141600,2013,7,14,348,49,16,12,winter,4,2013-12-14 16:00:00,,18.5919973545,,7.05,1.8291666667,0,18.5919973545,,0.0556691965
201312142000,2013,7,14,348,49,20,12,winter,4,2013-12-14 20:00:00,,6.7656415344,,7.26,1.775,0,6.7656415344,,0.0556691965
201312150000,2013,1,15,349,49,0,12,winter,4,2013-12-15 00:00:00,,0,,7.5,1.7388888889,0,0,,0.0556691965
201312150400,2013,1,15,349,49,4,12,winter,4,2013-12-15 04:00:00,,0,,7.3666666667,1.775,0,0,,0.0556691965
201312150800,2013,1,15,349,49,8,12,winter,4,2013-12-15 08:00:00,,17.8638888889,,8,1.6666666667,0,17.8638888889,,0.0556691965
201312151200,2013,1,15,349,49,12,12,winter,4,2013-12-15 12:00:00,,17.5487021858,,9.075,1.4875,0,17.5487021858,,0.0574891669
201312151600,2013,1,15,349,49,16,12,winter,4,2013-12-15 16:00:00,,20.0714367031,,5.55,2.075,0,20.0714367031,,0.0574891669
201312152000,2013,1,15,349,49,20,12,winter,4,2013-12-15 20:00:00,,2.4222222222,,3.2333333333,2.4791666667,0,2.4222222222,,0.0574891669
201312160000,2013,2,16,350,50,0,12,winter,4,2013-12-16 00:00:00,,0,,2.3,2.6361111111,0,0,,0.0574891669
201312160400,2013,2,16,350,50,4,12,winter,4,2013-12-16 04:00:00,,0,,2.4833333333,2.6291666667,0,0,,0.0574891669
201312160800,2013,2,16,350,50,8,12,winter,4,2013-12-16 08:00:00,,21.5152985075,,3.74,2.31875,0,21.5152985075,,0.0574891669
201312161200,2013,2,16,350,50,12,12,winter,4,2013-12-16 12:00:00,,21.5332133973,,7.25,1.7916666667,0,21.5332133973,,0.0576756018
201312161600,2013,2,16,350,50,16,12,winter,4,2013-12-16 16:00:00,,17.3556547619,,6.1,1.9833333333,0,17.3556547619,,0.0576756018
201312162000,2013,2,16,350,50,20,12,winter,4,2013-12-16 20:00:00,,3.3305555556,,2.74,2.55,0,3.3305555556,,0.0576756018
201312170000,2013,3,17,351,50,0,12,winter,4,2013-12-17 00:00:00,,0,,1.475,2.7541666667,0,0,,0.0576756018
201312170400,2013,3,17,351,50,4,12,winter,4,2013-12-17 04:00:00,,0,,2.68,2.5979166667,0,0,,0.0576756018
201312170800,2013,3,17,351,50,8,12,winter,4,2013-12-17 08:00:00,,21.8548132184,,4.3,2.29375,0,21.8548132184,,0.0576756018
201312171200,2013,3,17,351,50,12,12,winter,4,2013-12-17 12:00:00,,22.9418032119,,5.3428571429,2.1125,0,22.9418032119,,0.0665747778
201312171600,2013,3,17,351,50,16,12,winter,4,2013-12-17 16:00:00,,19.3674997314,,5.375,2.1041666667,0,19.3674997314,,0.0665747778
201312172000,2013,3,17,351,50,20,12,winter,4,2013-12-17 20:00:00,,5.7775505051,,5.68,2.0458333333,0,5.7775505051,,0.0665747778
201312180000,2013,4,18,352,50,0,12,winter,4,2013-12-18 00:00:00,,0,,4.7875,2.1902777778,0,0,,0.0665747778
201312180400,2013,4,18,352,50,4,12,winter,4,2013-12-18 04:00:00,,0,,5.25,2.125,0,0,,0.0665747778
201312180800,2013,4,18,352,50,8,12,winter,4,2013-12-18 08:00:00,,21.2654359796,,4.975,2.1708333333,0,21.2654359796,,0.0665747778
201312181200,2013,4,18,352,50,12,12,winter,4,2013-12-18 12:00:00,,24.2071787547,,5.375,2.1041666667,0,24.2071787547,,0.0720582926
201312181600,2013,4,18,352,50,16,12,winter,4,2013-12-18 16:00:00,,21.3415497278,,3.6,2.3395833333,0,21.3415497278,,0.0720582926
201312182000,2013,4,18,352,50,20,12,winter,4,2013-12-18 20:00:00,,2.2948633157,,0.525,2.9125,0,2.2948633157,,0.0720582926
201312190000,2013,5,19,353,50,0,12,winter,4,2013-12-19 00:00:00,,0,,-0.725,3.1208333333,0,0,,0.0720582926
201312190400,2013,5,19,353,50,4,12,winter,4,2013-12-19 04:00:00,,0,,-1.775,3.2958333333,0,0,,0.0720582926
201312190800,2013,5,19,353,50,8,12,winter,4,2013-12-19 08:00:00,,21.1328075397,,-0.15,3.025,0,21.1328075397,,0.0720582926
201312191200,2013,5,19,353,50,12,12,winter,4,2013-12-19 12:00:00,,25.7750109014,,1.225,2.7958333333,0,25.7750109014,,0.070692029
201312191600,2013,5,19,353,50,16,12,winter,4,2013-12-19 16:00:00,,19.70329267,,1.05,2.825,0,19.70329267,,0.070692029
201312192000,2013,5,19,353,50,20,12,winter,4,2013-12-19 20:00:00,,5.3743055556,,0.7,2.8854166667,0,5.3743055556,,0.070692029
201312200000,2013,6,20,354,50,0,12,winter,4,2013-12-20 00:00:00,,0,,-0.61,3.1,0,0,,0.070692029
201312200400,2013,6,20,354,50,4,12,winter,4,2013-12-20 04:00:00,,0,,-0.7,3.1145833333,0,0,,0.070692029
201312200800,2013,6,20,354,50,8,12,winter,4,2013-12-20 08:00:00,,20.9651984127,,-0.19,3.0340277778,0,20.9651984127,,0.070692029
201312201200,2013,6,20,354,50,12,12,winter,4,2013-12-20 12:00:00,,24.7362846382,,0.6875,2.8854166667,0,24.7362846382,,0.0494434806
201312201600,2013,6,20,354,50,16,12,winter,4,2013-12-20 16:00:00,,16.1408780603,,0.975,2.8277777778,0,16.1408780603,,0.0494434806
201312202000,2013,6,20,354,50,20,12,winter,4,2013-12-20 20:00:00,,4.8444444444,,1.2,2.7979166667,0,4.8444444444,,0.0494434806
201312210000,2013,7,21,355,50,0,12,winter,4,2013-12-21 00:00:00,,0,,1.15,2.8083333333,0,0,,0.0494434806
201312210400,2013,7,21,355,50,4,12,winter,4,2013-12-21 04:00:00,,0,,1.1,2.8166666667,0,0,,0.0494434806
201312210800,2013,7,21,355,50,8,12,winter,4,2013-12-21 08:00:00,,18.5451388889,,1.4,2.7666666667,0,18.5451388889,,0.0494434806
201312211200,2013,7,21,355,50,12,12,winter,4,2013-12-21 12:00:00,,0,,2.3,2.6166666667,0,0,,0.0608945449
201312211600,2013,7,21,355,50,16,12,winter,4,2013-12-21 16:00:00,,4.9958333333,,2.3875,2.6090277778,0,4.9958333333,,0.0608945449
201312212000,2013,7,21,355,50,20,12,winter,4,2013-12-21 20:00:00,,0,,2.025,2.6625,0,0,,0.0608945449
201312220000,2013,1,22,356,50,0,12,winter,4,2013-12-22 00:00:00,,0,,1.86,2.68125,0,0,,0.0608945449
201312220400,2013,1,22,356,50,4,12,winter,4,2013-12-22 04:00:00,,0,,1.92,2.7,0,0,,0.0608945449
201312220800,2013,1,22,356,50,8,12,winter,4,2013-12-22 08:00:00,,19.9740375244,,2.6375,2.559375,0,19.9740375244,,0.0608945449
201312221200,2013,1,22,356,50,12,12,winter,4,2013-12-22 12:00:00,,21.5710444428,,3.7285714286,2.3805555556,0,21.5710444428,,0.0650245063
201312221600,2013,1,22,356,50,16,12,winter,4,2013-12-22 16:00:00,,18.0793117718,,3.7285714286,2.3729166667,0,18.0793117718,,0.0650245063
201312222000,2013,1,22,356,50,20,12,winter,4,2013-12-22 20:00:00,,1.9151895944,,4.4,2.2666666667,0,1.9151895944,,0.0650245063
201312230000,2013,2,23,357,51,0,12,winter,4,2013-12-23 00:00:00,,0,,5.9,2.0291666667,0,0,,0.0650245063
201312230400,2013,2,23,357,51,4,12,winter,4,2013-12-23 04:00:00,,0,,7.5666666667,1.7305555556,0,0,,0.0650245063
201312230800,2013,2,23,357,51,8,12,winter,4,2013-12-23 08:00:00,,19.3869133142,,8.5142857143,1.5784722222,0,19.3869133142,,0.0650245063
201312231200,2013,2,23,357,51,12,12,winter,4,2013-12-23 12:00:00,,23.6601323544,,8.5,1.5833333333,0,23.6601323544,,0.0504204678
201312231600,2013,2,23,357,51,16,12,winter,4,2013-12-23 16:00:00,,19.2494821092,,6.475,1.9208333333,0,19.2494821092,,0.0504204678
201312232000,2013,2,23,357,51,20,12,winter,4,2013-12-23 20:00:00,,4.8444444444,,5.975,2.0041666667,0,4.8444444444,,0.0504204678
201312240000,2013,3,24,358,51,0,12,winter,4,2013-12-24 00:00:00,,0,,4.85,2.1916666667,0,0,,0.0504204678
201312240400,2013,3,24,358,51,4,12,winter,4,2013-12-24 04:00:00,,0,,4.26,2.2895833333,0,0,,0.0504204678
201312240800,2013,3,24,358,51,8,12,winter,4,2013-12-24 08:00:00,,19.0972630719,,5.225,2.1291666667,0,19.0972630719,,0.0504204678
201312241200,2013,3,24,358,51,12,12,winter,4,2013-12-24 12:00:00,,20.7180147059,,5.9,2.0166666667,0,20.7180147059,,0.0524873323
201312241600,2013,3,24,358,51,16,12,winter,4,2013-12-24 16:00:00,,14.4966769775,,4.625,2.2291666667,0,14.4966769775,,0.0524873323
201312242000,2013,3,24,358,51,20,12,winter,4,2013-12-24 20:00:00,,2.610267467,,3.04,2.4854166667,0,2.610267467,,0.0524873323
201312250000,2013,4,25,359,51,0,12,winter,4,2013-12-25 00:00:00,,0,,0.9,2.84375,0,0,,0.0524873323
201312250400,2013,4,25,359,51,4,12,winter,4,2013-12-25 04:00:00,,0,,1.175,2.8041666667,0,0,,0.0524873323
201312250800,2013,4,25,359,51,8,12,winter,4,2013-12-25 08:00:00,,17.03125,,2.675,2.5541666667,0,17.03125,,0.0524873323
201312251200,2013,4,25,359,51,12,12,winter,4,2013-12-25 12:00:00,,18.7722222222,,5.16,2.1395833333,0,18.7722222222,,0.0645925926
201312251600,2013,4,25,359,51,16,12,winter,4,2013-12-25 16:00:00,,14.1325250455,,4.675,2.2208333333,0,14.1325250455,,0.0645925926
201312252000,2013,4,25,359,51,20,12,winter,4,2013-12-25 20:00:00,,2.2174749545,,4.18,2.3104166667,0,2.2174749545,,0.0645925926
201312260000,2013,5,26,360,51,0,12,winter,4,2013-12-26 00:00:00,,0,,4.375,2.2708333333,0,0,,0.0645925926
201312260400,2013,5,26,360,51,4,12,winter,4,2013-12-26 04:00:00,,0,,4.825,2.1958333333,0,0,,0.0645925926
201312260800,2013,5,26,360,51,8,12,winter,4,2013-12-26 08:00:00,,19.5632291667,,5.55,2.075,0,19.5632291667,,0.0645925926
201312261200,2013,5,26,360,51,12,12,winter,4,2013-12-26 12:00:00,,22.4066749804,,7.875,1.6875,0,22.4066749804,,0.0582900654
201312261600,2013,5,26,360,51,16,12,winter,4,2013-12-26 16:00:00,,18.4342625196,,6.525,1.9125,0,18.4342625196,,0.0582900654
201312262000,2013,5,26,360,51,20,12,winter,4,2013-12-26 20:00:00,,4.6930555556,,5,2.1666666667,0,4.6930555556,,0.0582900654
201312270000,2013,6,27,361,51,0,12,winter,4,2013-12-27 00:00:00,,0,,3.16,2.4458333333,0,0,,0.0582900654
201312270400,2013,6,27,361,51,4,12,winter,4,2013-12-27 04:00:00,,0,,4.4857142857,2.2819444444,0,0,,0.0582900654
201312270800,2013,6,27,361,51,8,12,winter,4,2013-12-27 08:00:00,,20.783531746,,5.4818181818,2.0788194444,0,20.783531746,,0.0582900654
201312271200,2013,6,27,361,51,12,12,winter,4,2013-12-27 12:00:00,,23.8530972558,,7.12,1.7895833333,0,23.8530972558,,0.0529039736
201312271600,2013,6,27,361,51,16,12,winter,4,2013-12-27 16:00:00,,23.3947151601,,6.875,1.8541666667,0,23.3947151601,,0.0529039736
201312272000,2013,6,27,361,51,20,12,winter,4,2013-12-27 20:00:00,,11.2964336158,,5.075,2.1541666667,0,11.2964336158,,0.0529039736
